Lon,Lat,date,geometry
-120.592,47.993,731,"c(-120.592, 47.993)"
-120.577,47.995,731,"c(-120.577, 47.995)"
-120.609,48.001,731,"c(-120.609, 48.001)"
-120.594,48.003,731,"c(-120.594, 48.003)"
-120.612,48.011,731,"c(-120.612, 48.011)"
-120.597,48.013,731,"c(-120.597, 48.013)"
-120.615,48.021,731,"c(-120.615, 48.021)"
-120.632,48.028,731,"c(-120.632, 48.028)"
-120.618,48.03,731,"c(-120.618, 48.03)"
-120.621,48.04,731,"c(-120.621, 48.04)"
-119.994,48.225,731,"c(-119.994, 48.225)"
-119.979,48.227,731,"c(-119.979, 48.227)"
-119.982,48.236,731,"c(-119.982, 48.236)"
-119.968,48.238,731,"c(-119.968, 48.238)"
-120,48.244,731,"c(-120, 48.244)"
-119.985,48.246,731,"c(-119.985, 48.246)"
-120.002,48.254,731,"c(-120.002, 48.254)"
-120.639,48.352,731,"c(-120.639, 48.352)"
-120.625,48.354,731,"c(-120.625, 48.354)"
-120.596,48.358,731,"c(-120.596, 48.358)"
-120.581,48.36,731,"c(-120.581, 48.36)"
-120.584,48.37,731,"c(-120.584, 48.37)"
-119.989,48.418,731,"c(-119.989, 48.418)"
-119.975,48.42,731,"c(-119.975, 48.42)"
-119.978,48.43,731,"c(-119.978, 48.43)"
-120.021,48.475,731,"c(-120.021, 48.475)"
-120.121,48.502,731,"c(-120.121, 48.502)"
-120.106,48.504,731,"c(-120.106, 48.504)"
-120.091,48.506,731,"c(-120.091, 48.506)"
-120.077,48.508,731,"c(-120.077, 48.508)"
-120.109,48.514,731,"c(-120.109, 48.514)"
-120.094,48.516,731,"c(-120.094, 48.516)"
-120.08,48.518,731,"c(-120.08, 48.518)"
-120.845,47.685,731,"c(-120.845, 47.685)"
-120.816,47.689,731,"c(-120.816, 47.689)"
-119.979,48.227,731,"c(-119.979, 48.227)"
-120,48.244,731,"c(-120, 48.244)"
-119.97,48.248,731,"c(-119.97, 48.248)"
-120.002,48.254,731,"c(-120.002, 48.254)"
-119.973,48.258,731,"c(-119.973, 48.258)"
-120.631,48.374,731,"c(-120.631, 48.374)"
-119.975,48.42,731,"c(-119.975, 48.42)"
-119.992,48.428,731,"c(-119.992, 48.428)"
-119.963,48.431,731,"c(-119.963, 48.431)"
-120.094,48.516,731,"c(-120.094, 48.516)"
-120.08,48.518,731,"c(-120.08, 48.518)"
-120.097,48.525,731,"c(-120.097, 48.525)"
-120.082,48.527,731,"c(-120.082, 48.527)"
-120.755,47.687,731,"c(-120.755, 47.687)"
-120.816,47.689,731,"c(-120.816, 47.689)"
-120.758,47.697,731,"c(-120.758, 47.697)"
-120.804,47.7,731,"c(-120.804, 47.7)"
-120.557,48.029,731,"c(-120.557, 48.029)"
-119.944,48.262,731,"c(-119.944, 48.262)"
-120.065,48.52,731,"c(-120.065, 48.52)"
-120.021,48.525,731,"c(-120.021, 48.525)"
-120.068,48.529,731,"c(-120.068, 48.529)"
-120.755,47.687,731,"c(-120.755, 47.687)"
-120.816,47.689,731,"c(-120.816, 47.689)"
-120.758,47.697,731,"c(-120.758, 47.697)"
-120.804,47.7,731,"c(-120.804, 47.7)"
-120.557,48.029,731,"c(-120.557, 48.029)"
-119.944,48.262,731,"c(-119.944, 48.262)"
-120.065,48.52,731,"c(-120.065, 48.52)"
-120.021,48.525,731,"c(-120.021, 48.525)"
-120.068,48.529,731,"c(-120.068, 48.529)"
-119.962,48.219,801,"c(-119.962, 48.219)"
-119.957,48.412,801,"c(-119.957, 48.412)"
-120.827,47.677,801,"c(-120.827, 47.677)"
-120.6,48.023,801,"c(-120.6, 48.023)"
-120.632,48.028,801,"c(-120.632, 48.028)"
-120.602,48.378,801,"c(-120.602, 48.378)"
-120.094,48.516,801,"c(-120.094, 48.516)"
-120.609,48.001,801,"c(-120.609, 48.001)"
-120.059,48.5,801,"c(-120.059, 48.5)"
-120.162,48.385,801,"c(-120.162, 48.385)"
-120.839,47.665,801,"c(-120.839, 47.665)"
-120.856,47.673,801,"c(-120.856, 47.673)"
-120.842,47.675,801,"c(-120.842, 47.675)"
-120.845,47.685,801,"c(-120.845, 47.685)"
-120.624,47.999,801,"c(-120.624, 47.999)"
-120.626,48.009,801,"c(-120.626, 48.009)"
-120.644,48.017,801,"c(-120.644, 48.017)"
-120.615,48.021,801,"c(-120.615, 48.021)"
-119.982,48.236,801,"c(-119.982, 48.236)"
-119.989,48.418,801,"c(-119.989, 48.418)"
-119.975,48.42,801,"c(-119.975, 48.42)"
-119.992,48.428,801,"c(-119.992, 48.428)"
-120.135,48.5,801,"c(-120.135, 48.5)"
-120.138,48.51,801,"c(-120.138, 48.51)"
-120.124,48.512,801,"c(-120.124, 48.512)"
-120.109,48.514,801,"c(-120.109, 48.514)"
-120.094,48.516,801,"c(-120.094, 48.516)"
-120.112,48.524,801,"c(-120.112, 48.524)"
-120.83,47.687,801,"c(-120.83, 47.687)"
-120.801,47.691,801,"c(-120.801, 47.691)"
-120.586,48.025,801,"c(-120.586, 48.025)"
-120.571,48.027,801,"c(-120.571, 48.027)"
-120.618,48.03,801,"c(-120.618, 48.03)"
-120.589,48.034,801,"c(-120.589, 48.034)"
-120.83,47.687,801,"c(-120.83, 47.687)"
-120.801,47.691,801,"c(-120.801, 47.691)"
-120.586,48.025,801,"c(-120.586, 48.025)"
-120.571,48.027,801,"c(-120.571, 48.027)"
-120.618,48.03,801,"c(-120.618, 48.03)"
-120.589,48.034,801,"c(-120.589, 48.034)"
-120.83,47.687,802,"c(-120.83, 47.687)"
-120.594,48.003,802,"c(-120.594, 48.003)"
-120.082,48.527,802,"c(-120.082, 48.527)"
-119.982,48.236,802,"c(-119.982, 48.236)"
-119.978,48.43,802,"c(-119.978, 48.43)"
-120.077,48.508,802,"c(-120.077, 48.508)"
-120.097,48.525,802,"c(-120.097, 48.525)"
-120.082,48.527,802,"c(-120.082, 48.527)"
-119.41,48.087,802,"c(-119.41, 48.087)"
-119.41,48.087,802,"c(-119.41, 48.087)"
-119.355,48.053,803,"c(-119.355, 48.053)"
-119.973,48.258,803,"c(-119.973, 48.258)"
-120.373,48.428,803,"c(-120.373, 48.428)"
-120.068,48.529,803,"c(-120.068, 48.529)"
-120.615,48.021,803,"c(-120.615, 48.021)"
-120.284,48.744,803,"c(-120.284, 48.744)"
-120.645,48.372,803,"c(-120.645, 48.372)"
-120.267,48.787,803,"c(-120.267, 48.787)"
-120.629,48.019,803,"c(-120.629, 48.019)"
-120.618,48.03,803,"c(-120.618, 48.03)"
-120.609,48.052,803,"c(-120.609, 48.052)"
-119.979,48.277,803,"c(-119.979, 48.277)"
-120.59,48.389,803,"c(-120.59, 48.389)"
-120.103,48.545,803,"c(-120.103, 48.545)"
-120.716,47.459,803,"c(-120.716, 47.459)"
-120.691,47.472,803,"c(-120.691, 47.472)"
-120.592,47.993,803,"c(-120.592, 47.993)"
-120.594,48.003,803,"c(-120.594, 48.003)"
-120.615,48.021,803,"c(-120.615, 48.021)"
-120.618,48.03,803,"c(-120.618, 48.03)"
-120.261,48.768,803,"c(-120.261, 48.768)"
-120.67,47.455,804,"c(-120.67, 47.455)"
-119.373,48.061,804,"c(-119.373, 48.061)"
-120.586,47.974,804,"c(-120.586, 47.974)"
-120.571,47.976,804,"c(-120.571, 47.976)"
-120.58,48.005,804,"c(-120.58, 48.005)"
-120.615,48.021,804,"c(-120.615, 48.021)"
-119.387,48.059,804,"c(-119.387, 48.059)"
-120.827,47.677,804,"c(-120.827, 47.677)"
-120.61,48.356,804,"c(-120.61, 48.356)"
-120.824,47.667,804,"c(-120.824, 47.667)"
-120.6,47.972,804,"c(-120.6, 47.972)"
-120.624,47.999,804,"c(-120.624, 47.999)"
-120.597,48.013,804,"c(-120.597, 48.013)"
-120.654,48.35,804,"c(-120.654, 48.35)"
-120.397,48.405,804,"c(-120.397, 48.405)"
-120.414,48.413,804,"c(-120.414, 48.413)"
-120.848,47.694,804,"c(-120.848, 47.694)"
-120.637,48.393,804,"c(-120.637, 48.393)"
-120.411,48.454,804,"c(-120.411, 48.454)"
-120.267,48.787,804,"c(-120.267, 48.787)"
-120.83,47.687,804,"c(-120.83, 47.687)"
-120.615,48.021,804,"c(-120.615, 48.021)"
-120.632,48.028,804,"c(-120.632, 48.028)"
-120.642,48.362,804,"c(-120.642, 48.362)"
-120.628,48.364,804,"c(-120.628, 48.364)"
-121.148,47.886,804,"c(-121.148, 47.886)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.243,48.81,804,"c(-120.243, 48.81)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.272,48.807,804,"c(-120.272, 48.807)"
-120.583,48.015,804,"c(-120.583, 48.015)"
-120.583,48.015,804,"c(-120.583, 48.015)"
-120.397,48.405,804,"c(-120.397, 48.405)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.382,48.458,804,"c(-120.382, 48.458)"
-120.272,48.807,804,"c(-120.272, 48.807)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.382,48.458,804,"c(-120.382, 48.458)"
-120.272,48.807,804,"c(-120.272, 48.807)"
-120.165,48.496,804,"c(-120.165, 48.496)"
-120.757,47.443,804,"c(-120.757, 47.443)"
-120.731,47.457,804,"c(-120.731, 47.457)"
-120.644,47.966,804,"c(-120.644, 47.966)"
-120.647,47.976,804,"c(-120.647, 47.976)"
-120.603,47.982,804,"c(-120.603, 47.982)"
-120.621,47.989,804,"c(-120.621, 47.989)"
-120.624,47.999,804,"c(-120.624, 47.999)"
-120.594,48.003,804,"c(-120.594, 48.003)"
-120.47,48.395,804,"c(-120.47, 48.395)"
-120.473,48.405,804,"c(-120.473, 48.405)"
-120.446,48.419,804,"c(-120.446, 48.419)"
-120.34,48.727,804,"c(-120.34, 48.727)"
-120.343,48.736,804,"c(-120.343, 48.736)"
-120.314,48.74,804,"c(-120.314, 48.74)"
-120.317,48.75,804,"c(-120.317, 48.75)"
-120.334,48.758,804,"c(-120.334, 48.758)"
-120.644,48.017,804,"c(-120.644, 48.017)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.272,48.807,804,"c(-120.272, 48.807)"
-120.644,48.017,804,"c(-120.644, 48.017)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.272,48.807,804,"c(-120.272, 48.807)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.583,48.015,804,"c(-120.583, 48.015)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.011,48.283,804,"c(-120.011, 48.283)"
-120.734,47.466,804,"c(-120.734, 47.466)"
-120.722,47.478,804,"c(-120.722, 47.478)"
-120.708,47.48,804,"c(-120.708, 47.48)"
-120.865,47.702,804,"c(-120.865, 47.702)"
-120.851,47.704,804,"c(-120.851, 47.704)"
-120.813,47.73,804,"c(-120.813, 47.73)"
-120.624,47.999,804,"c(-120.624, 47.999)"
-120.58,48.005,804,"c(-120.58, 48.005)"
-120.626,48.009,804,"c(-120.626, 48.009)"
-120.612,48.011,804,"c(-120.612, 48.011)"
-120.597,48.013,804,"c(-120.597, 48.013)"
-120.583,48.015,804,"c(-120.583, 48.015)"
-120.568,48.017,804,"c(-120.568, 48.017)"
-120.615,48.021,804,"c(-120.615, 48.021)"
-120.6,48.023,804,"c(-120.6, 48.023)"
-120.586,48.025,804,"c(-120.586, 48.025)"
-120.647,48.026,804,"c(-120.647, 48.026)"
-120.557,48.029,804,"c(-120.557, 48.029)"
-120.65,48.036,804,"c(-120.65, 48.036)"
-120.667,48.044,804,"c(-120.667, 48.044)"
-120.66,48.37,804,"c(-120.66, 48.37)"
-120.651,48.391,804,"c(-120.651, 48.391)"
-120.435,48.43,804,"c(-120.435, 48.43)"
-120.405,48.434,804,"c(-120.405, 48.434)"
-120.423,48.442,804,"c(-120.423, 48.442)"
-120.408,48.444,804,"c(-120.408, 48.444)"
-120.426,48.452,804,"c(-120.426, 48.452)"
-120.411,48.454,804,"c(-120.411, 48.454)"
-120.097,48.525,804,"c(-120.097, 48.525)"
-120.082,48.527,804,"c(-120.082, 48.527)"
-120.275,48.766,804,"c(-120.275, 48.766)"
-120.308,48.772,804,"c(-120.308, 48.772)"
-120.293,48.773,804,"c(-120.293, 48.773)"
-120.278,48.775,804,"c(-120.278, 48.775)"
-120.264,48.777,804,"c(-120.264, 48.777)"
-120.296,48.783,804,"c(-120.296, 48.783)"
-120.583,48.015,804,"c(-120.583, 48.015)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.583,48.015,804,"c(-120.583, 48.015)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.243,48.81,804,"c(-120.243, 48.81)"
-120.583,48.015,804,"c(-120.583, 48.015)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.272,48.807,804,"c(-120.272, 48.807)"
-120.583,48.015,804,"c(-120.583, 48.015)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.243,48.81,804,"c(-120.243, 48.81)"
-120.56,47.988,804,"c(-120.56, 47.988)"
-120.501,47.995,804,"c(-120.501, 47.995)"
-120.577,47.995,804,"c(-120.577, 47.995)"
-120.533,48.001,804,"c(-120.533, 48.001)"
-120.519,48.003,804,"c(-120.519, 48.003)"
-120.504,48.005,804,"c(-120.504, 48.005)"
-120.475,48.009,804,"c(-120.475, 48.009)"
-120.536,48.011,804,"c(-120.536, 48.011)"
-120.493,48.017,804,"c(-120.493, 48.017)"
-120.615,48.021,804,"c(-120.615, 48.021)"
-120.525,48.023,804,"c(-120.525, 48.023)"
-120.586,48.025,804,"c(-120.586, 48.025)"
-120.603,48.032,804,"c(-120.603, 48.032)"
-120.589,48.034,804,"c(-120.589, 48.034)"
-120.356,48.421,804,"c(-120.356, 48.421)"
-120.373,48.428,804,"c(-120.373, 48.428)"
-120.359,48.43,804,"c(-120.359, 48.43)"
-120.344,48.432,804,"c(-120.344, 48.432)"
-120.033,48.514,804,"c(-120.033, 48.514)"
-120.24,48.75,804,"c(-120.24, 48.75)"
-120.225,48.752,804,"c(-120.225, 48.752)"
-120.196,48.756,804,"c(-120.196, 48.756)"
-120.243,48.76,804,"c(-120.243, 48.76)"
-120.214,48.764,804,"c(-120.214, 48.764)"
-120.216,48.773,804,"c(-120.216, 48.773)"
-120.583,48.015,804,"c(-120.583, 48.015)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.583,48.015,804,"c(-120.583, 48.015)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.243,48.81,804,"c(-120.243, 48.81)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.272,48.807,804,"c(-120.272, 48.807)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.272,48.807,804,"c(-120.272, 48.807)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.243,48.81,804,"c(-120.243, 48.81)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.272,48.807,804,"c(-120.272, 48.807)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.382,48.458,804,"c(-120.382, 48.458)"
-120.243,48.81,804,"c(-120.243, 48.81)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.243,48.81,804,"c(-120.243, 48.81)"
-120.589,47.984,804,"c(-120.589, 47.984)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.243,48.81,804,"c(-120.243, 48.81)"
-120.589,47.984,804,"c(-120.589, 47.984)"
-120.534,48.052,804,"c(-120.534, 48.052)"
-120.243,48.81,804,"c(-120.243, 48.81)"
-120.589,47.984,804,"c(-120.589, 47.984)"
-120.534,48.052,804,"c(-120.534, 48.052)"
-120.589,47.984,804,"c(-120.589, 47.984)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.243,48.81,804,"c(-120.243, 48.81)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.272,48.807,804,"c(-120.272, 48.807)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.272,48.807,804,"c(-120.272, 48.807)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.243,48.81,804,"c(-120.243, 48.81)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.563,48.048,804,"c(-120.563, 48.048)"
-120.58,48.005,805,"c(-120.58, 48.005)"
-120.688,47.463,805,"c(-120.688, 47.463)"
-120.391,48.436,805,"c(-120.391, 48.436)"
-120.068,48.529,805,"c(-120.068, 48.529)"
-120.275,48.766,805,"c(-120.275, 48.766)"
-120.813,47.679,805,"c(-120.813, 47.679)"
-120.685,47.453,805,"c(-120.685, 47.453)"
-120.67,47.455,805,"c(-120.67, 47.455)"
-120.702,47.461,805,"c(-120.702, 47.461)"
-120.548,47.999,805,"c(-120.548, 47.999)"
-120.58,48.005,805,"c(-120.58, 48.005)"
-120.536,48.011,805,"c(-120.536, 48.011)"
-120.402,48.425,805,"c(-120.402, 48.425)"
-120.373,48.428,805,"c(-120.373, 48.428)"
-120.391,48.436,805,"c(-120.391, 48.436)"
-120.273,48.756,805,"c(-120.273, 48.756)"
-120.258,48.758,805,"c(-120.258, 48.758)"
-120.725,47.437,805,"c(-120.725, 47.437)"
-120.699,47.451,805,"c(-120.699, 47.451)"
-120.731,47.457,805,"c(-120.731, 47.457)"
-120.702,47.461,805,"c(-120.702, 47.461)"
-120.577,47.995,805,"c(-120.577, 47.995)"
-120.536,48.011,805,"c(-120.536, 48.011)"
-120.635,48.038,805,"c(-120.635, 48.038)"
-120.402,48.425,805,"c(-120.402, 48.425)"
-120.284,48.744,805,"c(-120.284, 48.744)"
-120.255,48.748,805,"c(-120.255, 48.748)"
-120.261,48.768,805,"c(-120.261, 48.768)"
-120.663,48.379,805,"c(-120.663, 48.379)"
-120.842,47.675,805,"c(-120.842, 47.675)"
-120.83,47.687,805,"c(-120.83, 47.687)"
-120.891,47.688,805,"c(-120.891, 47.688)"
-120.833,47.696,805,"c(-120.833, 47.696)"
-120.548,47.999,805,"c(-120.548, 47.999)"
-120.594,48.003,805,"c(-120.594, 48.003)"
-120.58,48.005,805,"c(-120.58, 48.005)"
-120.284,48.744,805,"c(-120.284, 48.744)"
-120.24,48.75,805,"c(-120.24, 48.75)"
-120.225,48.752,805,"c(-120.225, 48.752)"
-120.287,48.754,805,"c(-120.287, 48.754)"
-120.29,48.764,805,"c(-120.29, 48.764)"
-120.275,48.766,805,"c(-120.275, 48.766)"
-120.563,48.048,805,"c(-120.563, 48.048)"
-120.382,48.458,805,"c(-120.382, 48.458)"
-120.056,48.541,805,"c(-120.056, 48.541)"
-120.272,48.807,805,"c(-120.272, 48.807)"
-120.213,48.814,805,"c(-120.213, 48.814)"
-120.696,47.441,805,"c(-120.696, 47.441)"
-120.583,48.015,805,"c(-120.583, 48.015)"
-120.347,48.391,805,"c(-120.347, 48.391)"
-120.246,48.719,805,"c(-120.246, 48.719)"
-120.284,48.795,805,"c(-120.284, 48.795)"
-120.696,47.441,805,"c(-120.696, 47.441)"
-120.644,48.017,805,"c(-120.644, 48.017)"
-120.246,48.719,805,"c(-120.246, 48.719)"
-120.534,48.052,805,"c(-120.534, 48.052)"
-120.595,48.054,805,"c(-120.595, 48.054)"
-120.382,48.458,805,"c(-120.382, 48.458)"
-120.267,48.736,805,"c(-120.267, 48.736)"
-120.272,48.807,805,"c(-120.272, 48.807)"
-120.213,48.814,805,"c(-120.213, 48.814)"
-120.534,48.052,805,"c(-120.534, 48.052)"
-120.595,48.054,805,"c(-120.595, 48.054)"
-120.382,48.458,805,"c(-120.382, 48.458)"
-120.267,48.736,805,"c(-120.267, 48.736)"
-120.243,48.81,805,"c(-120.243, 48.81)"
-120.644,48.017,805,"c(-120.644, 48.017)"
-120.397,48.405,805,"c(-120.397, 48.405)"
-120.246,48.719,805,"c(-120.246, 48.719)"
-120.534,48.052,805,"c(-120.534, 48.052)"
-120.595,48.054,805,"c(-120.595, 48.054)"
-120.267,48.736,805,"c(-120.267, 48.736)"
-120.272,48.807,805,"c(-120.272, 48.807)"
-120.644,48.017,805,"c(-120.644, 48.017)"
-120.246,48.719,805,"c(-120.246, 48.719)"
-120.563,48.048,805,"c(-120.563, 48.048)"
-120.267,48.736,805,"c(-120.267, 48.736)"
-120.243,48.81,805,"c(-120.243, 48.81)"
-120.728,47.447,805,"c(-120.728, 47.447)"
-120.713,47.449,805,"c(-120.713, 47.449)"
-120.745,47.455,805,"c(-120.745, 47.455)"
-120.716,47.459,805,"c(-120.716, 47.459)"
-120.702,47.461,805,"c(-120.702, 47.461)"
-120.905,47.686,805,"c(-120.905, 47.686)"
-120.891,47.688,805,"c(-120.891, 47.688)"
-120.577,47.995,805,"c(-120.577, 47.995)"
-120.562,47.997,805,"c(-120.562, 47.997)"
-120.609,48.001,805,"c(-120.609, 48.001)"
-120.565,48.007,805,"c(-120.565, 48.007)"
-120.612,48.011,805,"c(-120.612, 48.011)"
-120.597,48.013,805,"c(-120.597, 48.013)"
-120.583,48.015,805,"c(-120.583, 48.015)"
-120.554,48.019,805,"c(-120.554, 48.019)"
-120.586,48.025,805,"c(-120.586, 48.025)"
-120.654,48.35,805,"c(-120.654, 48.35)"
-120.657,48.36,805,"c(-120.657, 48.36)"
-120.443,48.409,805,"c(-120.443, 48.409)"
-120.429,48.411,805,"c(-120.429, 48.411)"
-120.414,48.413,805,"c(-120.414, 48.413)"
-120.385,48.417,805,"c(-120.385, 48.417)"
-120.432,48.421,805,"c(-120.432, 48.421)"
-120.417,48.423,805,"c(-120.417, 48.423)"
-120.42,48.432,805,"c(-120.42, 48.432)"
-120.405,48.434,805,"c(-120.405, 48.434)"
-120.091,48.506,805,"c(-120.091, 48.506)"
-120.077,48.508,805,"c(-120.077, 48.508)"
-120.299,48.742,805,"c(-120.299, 48.742)"
-120.27,48.746,805,"c(-120.27, 48.746)"
-120.255,48.748,805,"c(-120.255, 48.748)"
-120.287,48.754,805,"c(-120.287, 48.754)"
-120.273,48.756,805,"c(-120.273, 48.756)"
-120.258,48.758,805,"c(-120.258, 48.758)"
-120.29,48.764,805,"c(-120.29, 48.764)"
-120.275,48.766,805,"c(-120.275, 48.766)"
-120.246,48.77,805,"c(-120.246, 48.77)"
-120.563,48.048,805,"c(-120.563, 48.048)"
-120.237,48.74,805,"c(-120.237, 48.74)"
-120.299,48.742,805,"c(-120.299, 48.742)"
-120.243,48.81,805,"c(-120.243, 48.81)"
-120.736,47.425,805,"c(-120.736, 47.425)"
-120.725,47.437,805,"c(-120.725, 47.437)"
-120.711,47.439,805,"c(-120.711, 47.439)"
-120.757,47.443,805,"c(-120.757, 47.443)"
-120.728,47.447,805,"c(-120.728, 47.447)"
-120.9,47.667,805,"c(-120.9, 47.667)"
-120.902,47.677,805,"c(-120.902, 47.677)"
-120.589,47.984,805,"c(-120.589, 47.984)"
-120.606,47.991,805,"c(-120.606, 47.991)"
-120.577,47.995,805,"c(-120.577, 47.995)"
-120.562,47.997,805,"c(-120.562, 47.997)"
-120.624,47.999,805,"c(-120.624, 47.999)"
-120.594,48.003,805,"c(-120.594, 48.003)"
-120.597,48.013,805,"c(-120.597, 48.013)"
-120.663,48.329,805,"c(-120.663, 48.329)"
-120.666,48.338,805,"c(-120.666, 48.338)"
-120.423,48.391,805,"c(-120.423, 48.391)"
-120.455,48.397,805,"c(-120.455, 48.397)"
-120.441,48.399,805,"c(-120.441, 48.399)"
-120.426,48.401,805,"c(-120.426, 48.401)"
-120.397,48.405,805,"c(-120.397, 48.405)"
-120.414,48.413,805,"c(-120.414, 48.413)"
-120.432,48.421,805,"c(-120.432, 48.421)"
-120.417,48.423,805,"c(-120.417, 48.423)"
-120.103,48.494,805,"c(-120.103, 48.494)"
-120.074,48.498,805,"c(-120.074, 48.498)"
-120.311,48.731,805,"c(-120.311, 48.731)"
-120.296,48.733,805,"c(-120.296, 48.733)"
-120.267,48.736,805,"c(-120.267, 48.736)"
-120.299,48.742,805,"c(-120.299, 48.742)"
-120.284,48.744,805,"c(-120.284, 48.744)"
-120.27,48.746,805,"c(-120.27, 48.746)"
-120.255,48.748,805,"c(-120.255, 48.748)"
-120.287,48.754,805,"c(-120.287, 48.754)"
-120.29,48.764,805,"c(-120.29, 48.764)"
-120.583,48.015,805,"c(-120.583, 48.015)"
-120.246,48.719,805,"c(-120.246, 48.719)"
-120.563,48.048,805,"c(-120.563, 48.048)"
-120.237,48.74,805,"c(-120.237, 48.74)"
-120.299,48.742,805,"c(-120.299, 48.742)"
-120.243,48.81,805,"c(-120.243, 48.81)"
-120.644,48.017,805,"c(-120.644, 48.017)"
-120.246,48.719,805,"c(-120.246, 48.719)"
-120.563,48.048,805,"c(-120.563, 48.048)"
-120.237,48.74,805,"c(-120.237, 48.74)"
-120.243,48.81,805,"c(-120.243, 48.81)"
-120.563,48.048,805,"c(-120.563, 48.048)"
-120.267,48.736,805,"c(-120.267, 48.736)"
-120.243,48.81,805,"c(-120.243, 48.81)"
-120.284,48.795,805,"c(-120.284, 48.795)"
-120.563,48.048,805,"c(-120.563, 48.048)"
-120.237,48.74,805,"c(-120.237, 48.74)"
-120.243,48.81,805,"c(-120.243, 48.81)"
-120.284,48.795,805,"c(-120.284, 48.795)"
-120.563,48.048,805,"c(-120.563, 48.048)"
-120.267,48.736,805,"c(-120.267, 48.736)"
-120.243,48.81,805,"c(-120.243, 48.81)"
-120.563,48.048,805,"c(-120.563, 48.048)"
-120.267,48.736,805,"c(-120.267, 48.736)"
-120.284,48.795,805,"c(-120.284, 48.795)"
-120.563,48.048,805,"c(-120.563, 48.048)"
-120.267,48.736,805,"c(-120.267, 48.736)"
-120.243,48.81,805,"c(-120.243, 48.81)"
-120.284,48.795,805,"c(-120.284, 48.795)"
-120.563,48.048,805,"c(-120.563, 48.048)"
-120.267,48.736,805,"c(-120.267, 48.736)"
-120.243,48.81,805,"c(-120.243, 48.81)"
-120.563,48.048,805,"c(-120.563, 48.048)"
-120.267,48.736,805,"c(-120.267, 48.736)"
-120.243,48.81,805,"c(-120.243, 48.81)"
-120.246,48.719,805,"c(-120.246, 48.719)"
-120.563,48.048,805,"c(-120.563, 48.048)"
-120.267,48.736,805,"c(-120.267, 48.736)"
-120.213,48.814,805,"c(-120.213, 48.814)"
-120.702,47.461,805,"c(-120.702, 47.461)"
-120.688,47.463,805,"c(-120.688, 47.463)"
-120.673,47.465,805,"c(-120.673, 47.465)"
-120.719,47.468,805,"c(-120.719, 47.468)"
-120.705,47.47,805,"c(-120.705, 47.47)"
-120.691,47.472,805,"c(-120.691, 47.472)"
-120.862,47.692,805,"c(-120.862, 47.692)"
-120.88,47.7,805,"c(-120.88, 47.7)"
-120.865,47.702,805,"c(-120.865, 47.702)"
-120.562,47.997,805,"c(-120.562, 47.997)"
-120.548,47.999,805,"c(-120.548, 47.999)"
-120.565,48.007,805,"c(-120.565, 48.007)"
-120.551,48.009,805,"c(-120.551, 48.009)"
-120.536,48.011,805,"c(-120.536, 48.011)"
-120.583,48.015,805,"c(-120.583, 48.015)"
-120.554,48.019,805,"c(-120.554, 48.019)"
-120.629,48.019,805,"c(-120.629, 48.019)"
-120.539,48.021,805,"c(-120.539, 48.021)"
-120.525,48.023,805,"c(-120.525, 48.023)"
-120.586,48.025,805,"c(-120.586, 48.025)"
-120.557,48.029,805,"c(-120.557, 48.029)"
-120.625,48.354,805,"c(-120.625, 48.354)"
-120.4,48.415,805,"c(-120.4, 48.415)"
-120.385,48.417,805,"c(-120.385, 48.417)"
-120.402,48.425,805,"c(-120.402, 48.425)"
-120.388,48.426,805,"c(-120.388, 48.426)"
-120.405,48.434,805,"c(-120.405, 48.434)"
-120.391,48.436,805,"c(-120.391, 48.436)"
-120.065,48.52,805,"c(-120.065, 48.52)"
