X,Y
-120.3089951,47.3975574
-120.3089962,47.3974466
-120.3091063,47.397447
-120.30912789999999,47.3980652
-120.3090017,47.3980657
-120.3090008,47.3979473
-120.3091012,47.397947
-120.3091015,47.3979766
-120.3091272,47.3979765
-120.3091293,47.3982727
-120.3090034,47.3982726
-120.3090036,47.3982206
-120.3089753,47.3982206
-120.3089756,47.3981167
-120.3090981,47.3981169
-120.3090979,47.3981835
-120.3091295,47.3981836
-120.3087159,47.3983152
-120.3086038,47.3983156
-120.3086024,47.3981378
-120.3087144,47.3981374
-120.3086877,47.3980445
-120.3085777,47.3980443
-120.3085783,47.3979261
-120.3086884,47.3979264
-120.3087616,47.3976052
-120.3086685,47.3976051
-120.3086685,47.3975892
-120.3085811,47.397589
-120.3085812,47.3975451
-120.3086588,47.3975452
-120.3086591,47.3974762
-120.3088338,47.3974765
-120.3088336,47.3975421
-120.3087619,47.397542
-120.3090578,47.3986247
-120.3089091,47.398624
-120.3089094,47.3985935
-120.3088732,47.3985933
-120.3088735,47.3985646
-120.3089182,47.3985648
-120.3089189,47.3985044
-120.3090591,47.3985051
-120.3093814,47.3987559
-120.3093495,47.3987684
-120.3093588,47.3987793
-120.3093306,47.3987903
-120.3093224,47.3987807
-120.3092272,47.3988178
-120.3091646,47.3987441
-120.3093199,47.3986836
-120.3097215,47.3987958
-120.3095141,47.3987924
-120.3095167,47.3987199
-120.3097241,47.3987233
-120.3101312,47.3988053
-120.3099257,47.3988026
-120.309928,47.3987227
-120.3101335,47.3987254
-120.310286,47.3988069
-120.3102864,47.398724
-120.3105079,47.3987245
-120.3105074,47.3988074
-120.3105501,47.3987827
-120.3105527,47.3986972
-120.3108205,47.398701
-120.3108179,47.3987865
-120.3109775,47.3989589
-120.310843,47.3989589
-120.310843,47.3988112
-120.3109775,47.3988112
-120.3109447,47.3992709
-120.310828,47.3992706
-120.3108288,47.3990799
-120.3109456,47.3990802
-120.3109132,47.399515
-120.3107967,47.3995151
-120.3107963,47.3993328
-120.3109825,47.3993326
-120.3109827,47.3993979
-120.3109129,47.399398
-120.3110223,47.3996748
-120.3108495,47.3996752
-120.3108489,47.3995376
-120.3109682,47.3995373
-120.3109686,47.3996135
-120.311022,47.3996134
-120.3108231,47.3998815
-120.3108233,47.3998122
-120.3109377,47.3998123
-120.3109375,47.3998736
-120.3109721,47.3998736
-120.3109718,47.4000148
-120.3108336,47.4000146
-120.3108338,47.3998815
-120.3109596,47.4002373
-120.3108914,47.4002375
-120.3108913,47.4002281
-120.3108465,47.4002283
-120.3108455,47.4000668
-120.3109586,47.4000665
-120.3109025,47.4004857
-120.3107884,47.4004854
-120.3107895,47.4002879
-120.3109112,47.4002882
-120.3109108,47.4003557
-120.310966,47.4003558
-120.3109654,47.4004564
-120.3109027,47.4004562
-120.3106597,47.4004605
-120.3104665,47.400461
-120.3104661,47.4003842
-120.3106593,47.4003837
-120.31035,47.400455
-120.3102347,47.4004541
-120.3102343,47.4004757
-120.3100304,47.400474
-120.3100317,47.4004015
-120.310231,47.4004032
-120.3102312,47.400396
-120.310351,47.400397
-120.3099978,47.400472
-120.3099974,47.400392
-120.3097965,47.4003925
-120.3097969,47.4004725
-120.3096432,47.4004727
-120.309646,47.4003902
-120.3093397,47.4003855
-120.3093373,47.4004585
-120.309533,47.4004614
-120.3095327,47.400471
-120.3092689,47.400448
-120.3092703,47.4003741
-120.3090468,47.4003722
-120.3090464,47.4003985
-120.3089513,47.4003977
-120.3089499,47.4004727
-120.3090962,47.4004739
-120.3090967,47.4004466
-120.3089163,47.4004454
-120.3086831,47.4004423
-120.3086825,47.4004633
-120.3085908,47.400462
-120.3085936,47.4003646
-120.3089185,47.4003689
-120.3105624,47.399151
-120.3104457,47.3991501
-120.3104481,47.399009
-120.3105649,47.3990099
-120.3102935,47.3991315
-120.3101565,47.3991315
-120.3101565,47.398985
-120.3102935,47.398985
-120.3105315,47.3993526
-120.3104162,47.3993543
-120.3104116,47.3992139
-120.3105269,47.3992122
-120.3101862,47.3993656
-120.3101846,47.3992273
-120.3102938,47.3992267
-120.3102954,47.3993615
-120.3103476,47.3993612
-120.3103484,47.399432
-120.3102067,47.3994327
-120.3102059,47.3993655
-120.3102962,47.3994478
-120.3101816,47.3994488
-120.3101855,47.39966
-120.3103001,47.3996591
-120.3102901,47.3998862
-120.3101721,47.3998865
-120.3101714,47.3997518
-120.3102893,47.3997515
-120.3101941,47.400012
-120.3101952,47.399952
-120.310283,47.3999528
-120.310282,47.4000052
-120.3103574,47.4000058
-120.3103545,47.400165
-120.3102141,47.4001638
-120.3102169,47.4000122
-120.3105562,47.4001662
-120.310448,47.4001662
-120.3104476,47.3999159
-120.3105559,47.3999158
-120.310561,47.3998278
-120.3104407,47.3998284
-120.310439,47.3996891
-120.3105593,47.3996884
-120.3105551,47.3996168
-120.3104345,47.3996179
-120.3104311,47.3994502
-120.3105517,47.3994491
-120.3099183,47.3991731
-120.3098135,47.3991735
-120.3098131,47.3991133
-120.3097999,47.3991133
-120.3097989,47.39898
-120.3099168,47.3989796
-120.3098027,47.3993769
-120.3098009,47.3992099
-120.3099273,47.3992093
-120.3099292,47.3993758
-120.3099051,47.399376
-120.3099056,47.3994216
-120.309783,47.3994223
-120.3097825,47.399377
-120.3099364,47.3995853
-120.3099142,47.3995856
-120.3099159,47.3996399
-120.3098285,47.3996412
-120.3098222,47.3994481
-120.3099318,47.3994465
-120.3099255,47.3998586
-120.309801,47.3998598
-120.3097987,47.3997428
-120.3099232,47.3997416
-120.3099063,47.4000776
-120.3097914,47.4000778
-120.3097907,47.3999387
-120.3099056,47.3999384
-120.3097398,47.3990567
-120.3096638,47.3990587
-120.3096707,47.3991782
-120.3095538,47.3991813
-120.3095429,47.3989925
-120.3097358,47.3989874
-120.3096865,47.3994151
-120.3095745,47.3994158
-120.3095727,47.3992782
-120.3096848,47.3992775
-120.3096797,47.3995789
-120.3095656,47.39958
-120.3095625,47.3994395
-120.3096766,47.3994384
-120.3097045,47.3998666
-120.3095881,47.3998667
-120.3095878,47.399732
-120.3097041,47.3997318
-120.3097006,47.4001587
-120.3095806,47.4001594
-120.3095783,47.3999755
-120.3096984,47.3999749
-120.309313,47.4001769
-120.3093133,47.4000977
-120.3090769,47.4000974
-120.3090767,47.4001766
-120.3092816,47.3999464
-120.309157,47.3999462
-120.3091574,47.3997884
-120.309282,47.3997885
-120.3093047,47.3997594
-120.3091879,47.3997607
-120.3091866,47.399705
-120.3091576,47.3997054
-120.3091549,47.3995918
-120.3092846,47.3995904
-120.3092873,47.3997029
-120.3093033,47.3997027
-120.3090397,47.3996884
-120.3089282,47.3996909
-120.3089271,47.3996686
-120.3088347,47.3996707
-120.308831,47.3995938
-120.3089266,47.3995917
-120.3089259,47.3995764
-120.3090342,47.399574
-120.3087347,47.3997614
-120.3086097,47.3997602
-120.3086129,47.3995988
-120.3087379,47.3996
-120.3087878,47.3999622
-120.3085747,47.3999622
-120.3085747,47.399865
-120.3087878,47.399865
-120.3088133,47.4001988
-120.308721,47.4001971
-120.3087219,47.4001725
-120.3086073,47.4001705
-120.3086133,47.4000149
-120.3087379,47.4000171
-120.3087333,47.4001372
-120.3088156,47.4001387
-120.3090496,47.4001383
-120.3090501,47.4000591
-120.3088573,47.4000586
-120.3088568,47.4001378
-120.3093253,47.3994048
-120.3090611,47.3994017
-120.3090609,47.399411
-120.3089608,47.3994098
-120.3089627,47.3993372
-120.3090537,47.3993383
-120.3090542,47.3993193
-120.3093274,47.3993226
-120.3087657,47.3994226
-120.3088234,47.3993548
-120.3086564,47.3992896
-120.3086153,47.3993379
-120.3086671,47.3993581
-120.3086505,47.3993776
-120.3091135,47.3992728
-120.3091133,47.3990847
-120.3090224,47.3990847
-120.3090224,47.3991277
-120.3088864,47.3991277
-120.3088864,47.3991684
-120.3089418,47.3991684
-120.3089419,47.3992729
-120.3088115,47.3991268
-120.3088121,47.3991435
-120.3087337,47.3991447
-120.3087298,47.3990266
-120.3089137,47.3990238
-120.3089171,47.3991252
-120.3087517,47.3974427
-120.3085836,47.3974427
-120.3085836,47.3972847
-120.3087517,47.3972847
-120.3087058,47.3972365
-120.3086012,47.3972374
-120.3085983,47.3970803
-120.3087028,47.3970794
-120.3086875,47.3969966
-120.3085786,47.3969959
-120.3085801,47.3968797
-120.308689,47.3968803
-120.3088277,47.3967649
-120.3086667,47.3967655
-120.3086665,47.3967398
-120.3086243,47.39674
-120.3086239,47.3966867
-120.3087126,47.3966863
-120.3087123,47.3966466
-120.3088268,47.3966462
-120.3087312,47.3964485
-120.3087306,47.3962757
-120.3086192,47.3962759
-120.3086196,47.3963998
-120.3085844,47.3963999
-120.3085846,47.3964487
-120.309411,47.3961922
-120.3092201,47.3961913
-120.3092209,47.3961105
-120.3094118,47.3961114
-120.2567938,48.477226
-120.2567539,48.4772295
-119.8431469,47.2444043
-119.8431484,47.2444941
-119.8429943,47.2444953
-119.8429919,47.2443553
-119.8431851,47.2443537
-119.843186,47.2444039
-119.8432034,47.2442044
-119.8431595,47.2442046
-119.8431606,47.2443056
-119.8430072,47.2443064
-119.8430059,47.2441815
-119.8432032,47.2441806
-119.8430064,47.2440947
-119.8430066,47.2440773
-119.8429879,47.2440772
-119.8429882,47.2440363
-119.8430046,47.2440363
-119.8430051,47.2439679
-119.8431841,47.2439685
-119.8431836,47.2440349
-119.8432056,47.244035
-119.8432051,47.2440953
-119.8429943,47.2439184
-119.8429959,47.2438126
-119.8431833,47.2438138
-119.8431818,47.2439197
-119.8432054,47.2436765
-119.8431479,47.2436764
-119.8431481,47.2436091
-119.8430315,47.243609
-119.8430311,47.243733
-119.8432052,47.2437332
-120.5828079,47.5626254
-120.5828226,47.5626254
-120.5828229,47.562590899999996
-120.5828571,47.5625911
-120.5828576,47.5625369
-120.5827424,47.5625365
-120.5827422,47.562559
-120.5826625,47.5625587
-120.5826619,47.5626328
-120.5826808,47.5626329
-120.5826805,47.5626729
-120.5828075,47.5626734
-120.5827723,47.5629258
-120.5828308,47.5629254
-120.5828296,47.5628523
-120.5827609,47.5628528
-120.5827606,47.5628363
-120.5827201,47.5628366
-120.5827203,47.5628515
-120.5826816,47.5628518
-120.5826831,47.5629454
-120.5827726,47.5629447
-120.6579294,47.7574178
-120.658067,47.7572763
-120.6579287,47.7572765
-120.6580682,47.7574172
-120.589535,47.5687336
-120.5895638,47.5685963
-120.5897228,47.5686115
-120.5896939,47.5687488
-119.3844948,47.5946879
-119.3845317,47.5946609
-119.3845194,47.5946349
-119.3844655,47.5946131
-119.3844254,47.5946235
-119.3843977,47.5946505
-119.3843977,47.5946806
-119.3844239,47.5946952
-119.3844516,47.5946962
-119.3875063,47.5910252
-119.3874946,47.5909481
-119.3873604,47.5909449
-119.3873674,47.5910284
-120.9806741,48.8998692
-120.9976459,48.5782078
-119.1221957,48.7853585
-119.1222104,48.7853307
-119.1222547,48.7853409
-119.12224,48.7853687
-119.8592508,47.225618
-119.8590423,47.2256201
-119.8590347,47.2254899
-119.8592462,47.2254878
-119.8598762,47.2256273
-119.8596388,47.225616
-119.8596342,47.2254878
-119.8598747,47.2254796
-119.8595323,47.2256232
-119.8593253,47.2256232
-119.8593162,47.2255137
-119.8595399,47.2254961
-119.8592751,47.2252243
-119.8590332,47.2252212
-119.8590332,47.2250786
-119.8592645,47.2250807
-119.8604636,47.2255922
-119.8602399,47.2256005
-119.8602399,47.2254775
-119.8604666,47.2254672
-119.8607466,47.2256149
-119.8605366,47.2256263
-119.8605549,47.2254816
-119.8607542,47.2254847
-119.8610814,47.225616
-119.8608592,47.2256036
-119.8608668,47.2254723
-119.8610753,47.2254816
-119.8613826,47.2256129
-119.86114070000001,47.2256232
-119.8611483,47.2254754
-119.8613674,47.2254827
-119.8616824,47.2256284
-119.8614587,47.2256325
-119.8614618,47.2254951
-119.8616824,47.2254909
-119.8619426,47.2256325
-119.861932,47.2255519
-119.8617783,47.2255488
-119.8617935,47.2256449
-119.8622759,47.2256139
-119.8620567,47.2256118
-119.8620659,47.2255044
-119.8622804,47.225492
-119.8595673,47.225213
-119.8595642,47.2250931
-119.8593406,47.2250776
-119.8593573,47.225246
-119.8598518,47.2252006
-119.8596175,47.2251975
-119.8596571,47.22509
-119.8598701,47.225091
-119.8601486,47.2252336
-119.8601394,47.2251013
-119.8599355,47.2250962
-119.8599355,47.2252409
-119.8604681,47.2250848
-119.8602353,47.2250879
-119.8602399,47.2252254
-119.8604605,47.2252161
-119.860774,47.225213
-119.8607557,47.2250817
-119.8605503,47.2250724
-119.8605731,47.2251985
-119.8610737,47.2251003
-119.860882,47.2250982
-119.8608744,47.2252357
-119.8610829,47.2252326
-119.8613903,47.22512
-119.8613933,47.2252326
-119.861162,47.2252305
-119.8611605,47.2250807
-119.8616885,47.2250848
-119.8615576,47.2250869
-119.8614466,47.2251262
-119.8614389,47.2252233
-119.8616718,47.2252285
-119.8619533,47.2251179
-119.8617342,47.2250993
-119.8617342,47.2252336
-119.8619487,47.2252336
-120.1815873,48.4765205
-120.1816373,48.4765544
-120.1815118,48.4773329
-120.1815142,48.477366
-120.1815363,48.47747
-120.1815321,48.477412
-120.1815957,48.47741
-120.1815999,48.477468
-120.1815915,48.4773304
-120.1815938,48.4773636
-120.1817133,48.4772282
-120.1818464,48.4772956
-120.1819451,48.4772101
-120.181812,48.4771426
-121.0790795,47.7657718
-121.0790369,47.7659288
-121.0788791,47.7659095
-121.0789217,47.7657524
-121.0788048,47.7655957
-121.0787798,47.7656812
-121.0786533,47.7656645
-121.07867830000001,47.765579
-121.0805468,47.7658708
-121.0805458,47.7660049
-121.0802258,47.7660038
-121.0802269,47.7658697
-121.07943,47.7671546
-121.0794244,47.7672508
-121.0792067,47.767245
-121.0792123,47.7671489
-121.0793024,47.7686373
-121.0793081,47.768707
-121.0791032,47.7687145
-121.0790975,47.7686448
-121.0792393,47.7689876
-121.0792378,47.7690663
-121.0790345,47.7690646
-121.079036,47.7689859
-121.0791632,47.7691198
-121.0791589,47.7692463
-121.0787811,47.7692326
-121.078785,47.7691081
-121.0791943,47.7694326
-121.079192,47.769507
-121.0789863,47.7695042
-121.0789885,47.7694298
-121.079206,47.7696141
-121.0791957,47.769703
-121.0790015,47.7696928
-121.0790118,47.769604
-121.079891,47.7698025
-121.0798856,47.7699137
-121.0795422,47.7699061
-121.0795477,47.7697949
-121.0797659,47.7696215
-121.0798063,47.7697083
-121.0796519,47.7697408
-121.0796115,47.769654
-121.0798478,47.7693036
-121.0798724,47.7693977
-121.079776,47.7694091
-121.0797648,47.7693662
-121.0796477,47.76938
-121.0796343,47.7693287
-121.0798137,47.769197
-121.0798081,47.7692664
-121.0796384,47.7692602
-121.079644,47.7691908
-121.0798573,47.7690182
-121.0798511,47.7691185
-121.0797273,47.769115
-121.0797336,47.7690148
-121.0792097,47.7702861
-121.0792473,47.7703681
-121.0790666,47.7704056
-121.079029,47.7703235
-121.0798075,47.7701013
-121.0798418,47.7702223
-121.0796837,47.7702426
-121.0796493,47.7701216
-121.0799087,47.7703062
-121.0799379,47.7703976
-121.0796595,47.7704378
-121.0796303,47.7703463
-121.0800259,47.7704873
-121.079938,47.7705517
-121.0798473,47.7704957
-121.0799351,47.7704314
-121.0789124,47.7708065
-121.0789439,47.7708748
-121.0787718,47.7709106
-121.0787404,47.7708423
-121.0795097,47.7711863
-121.0794202,47.7713244
-121.0792583,47.7712769
-121.0793478,47.7711389
-121.0797536,47.7712348
-121.0798515,47.7712989
-121.0796771,47.7714194
-121.0795791,47.7713553
-121.0801444,47.7707644
-121.0802444,47.7708371
-121.0800889,47.7709338
-121.0799889,47.770861
-121.0811556,47.7717088
-121.0810592,47.7718191
-121.0809326,47.7717691
-121.0810291,47.7716588
-121.0809132,47.7721148
-121.0808212,47.7722323
-121.0806984,47.7721888
-121.0807905,47.7720713
-121.0827261,47.771564
-121.0826081,47.7717019
-121.0824455,47.7716391
-121.0825635,47.7715012
-121.0815064,47.7713948
-121.0814321,47.7715049
-121.0812984,47.7714641
-121.0813727,47.771354
-121.0806979,47.7724905
-121.0807684,47.7725877
-121.0806158,47.7726377
-121.0805453,47.7725405
-121.0820137,47.7722707
-121.0819707,47.7723366
-121.0819098,47.7723186
-121.0818088,47.7724735
-121.0819871,47.7725261
-121.0820877,47.7723719
-121.0820311,47.7723552
-121.0820745,47.7722886
-121.0823492,47.7725274
-121.0822812,47.7726246
-121.0821503,47.7725832
-121.0822183,47.7724861
-121.0826215,47.7726421
-121.0825487,47.7727599
-121.0823962,47.7727174
-121.082469,47.7725995
-121.0832934,47.7718694
-121.0832266,47.7719726
-121.0830754,47.7719284
-121.0831423,47.7718251
-121.0838791,47.7720544
-121.0838237,47.7721523
-121.0836902,47.7721181
-121.0837456,47.7720203
-121.0834117,47.7725396
-121.0833187,47.7727092
-121.0831659,47.7726714
-121.0832589,47.7725018
-121.0836133,47.7726492
-121.0835586,47.7727675
-121.0833662,47.7727274
-121.0834208,47.7726091
-121.0843813,47.7721746
-121.0843484,47.7722667
-121.0841655,47.7722372
-121.0841983,47.7721451
-121.0841549,47.7725428
-121.0841153,47.7726773
-121.0839556,47.7726561
-121.0839952,47.7725216
-121.0844941,47.7725701
-121.0844339,47.7727073
-121.0842466,47.7726702
-121.0843068,47.772533
-121.0847873,47.7726167
-121.0847478,47.7727305
-121.0846122,47.7727092
-121.0846517,47.7725954
-121.08555,47.7725314
-121.0855213,47.7726628
-121.085342,47.7726451
-121.0853707,47.7725137
-121.0867502,47.7726386
-121.0867388,47.7727184
-121.0866227,47.7727109
-121.0866341,47.7726311
-121.0870367,47.7725495
-121.0870098,47.7726628
-121.08682,47.7726425
-121.0868468,47.7725292
-121.0873518,47.7726827
-121.0872642,47.7727831
-121.0871063,47.7727209
-121.087194,47.7726205
-121.0874218,47.7738927
-121.0873669,47.7739969
-121.0871342,47.7739416
-121.0871891,47.7738373
-121.0855516,47.7735732
-121.0855831,47.7737038
-121.0853873,47.7737251
-121.0853559,47.7735945
-121.0858347,47.7725209
-121.0858066,47.77265
-121.0856284,47.7726324
-121.0856565,47.7725034
-121.0852607,47.7725222
-121.0852337,47.772655
-121.0851074,47.7726434
-121.0851344,47.7725106
-120.25297810000001,48.4649552
-120.2528617,48.4648895
-120.2527159,48.4650031
-120.2528323,48.4650688
-121.0793041,47.7674503
-121.079299,47.7675209
-121.0791272,47.7675154
-121.0791322,47.7674448
-120.6274943,47.7845228
-120.6275283,47.7844067
-120.6277196,47.784432
-120.6276856,47.7845481
-120.6279577,47.7854365
-120.6279998,47.7854275
-120.6279371,47.7852953
-120.6277611,47.785333
-120.6278715,47.7855657
-120.6280054,47.7855371
-120.4378894,47.5548137
-120.4378098,47.5548593
-120.4377087,47.5547789
-120.4377175,47.5547738
-120.4376782,47.5547426
-120.437762,47.5546946
-120.4378053,47.5547291
-120.4378693,47.5546924
-120.4379553,47.5547608
-120.4378784,47.5548049
-120.4384983,47.5547884
-120.4384022,47.5546772
-120.4386129,47.5545942
-120.4387091,47.5547055
-120.4368422,47.5543713
-120.4367093,47.5542773
-120.4369559,47.5541185
-120.4370887,47.5542125
-119.8524073,47.2477436
-119.8522477,47.2477442
-119.8522466,47.2476116
-119.8524063,47.247611
-119.8521938,47.2476073
-119.8521963,47.2477541
-119.8520099,47.2477556
-119.8520074,47.2476088
-119.8519171,47.2476071
-119.8519148,47.2477583
-119.8517,47.2477567
-119.8517027,47.2475815
-119.8517865,47.2476062
-119.8517869,47.2475821
-119.851626,47.2476067
-119.8516255,47.2477538
-119.8515382,47.2477537
-119.8515383,47.2477306
-119.851449,47.2477305
-119.8514495,47.2476064
-119.851358,47.2477301
-119.851355,47.247638
-119.8512922,47.2476389
-119.8512895,47.2475526
-119.8511638,47.2475545
-119.8511657,47.2476132
-119.8511349,47.2476137
-119.8511391,47.2477446
-119.8512272,47.2477433
-119.8512269,47.2477321
-119.8511034,47.2477596
-119.8508822,47.24776
-119.8508815,47.2476071
-119.8511028,47.2476067
-119.8508226,47.2477556
-119.8505674,47.2477581
-119.8505633,47.2475659
-119.8506585,47.247565
-119.8506593,47.2476048
-119.8508194,47.2476033
-119.8505378,47.2477505
-119.850334,47.2477514
-119.8503333,47.2476785
-119.8502915,47.2476787
-119.8502909,47.2476192
-119.850336,47.247619
-119.8503358,47.247593
-119.8505363,47.2475921
-119.8502521,47.2476063
-119.8502521,47.2477518
-119.8500483,47.2477518
-119.8500483,47.2476063
-119.8499586,47.2477535
-119.8497642,47.2477531
-119.8497649,47.2476061
-119.8499592,47.2476065
-119.8496458,47.2477609
-119.8494658,47.2477608
-119.8494658,47.2476086
-119.8496458,47.2476085
-119.8494042,47.2477615
-119.8491773,47.2477637
-119.849174,47.2476106
-119.849401,47.2476083
-119.8491041,47.2477597
-119.8489385,47.2477611
-119.8489354,47.2475973
-119.849101,47.2475959
-119.8488488,47.2477564
-119.8486336,47.2477573
-119.8486323,47.2476077
-119.8488475,47.2476068
-119.852522,47.247357
-119.8525209,47.2472382
-119.8524311,47.2472386
-119.8524309,47.247221
-119.8523146,47.2472215
-119.8523147,47.2472369
-119.8522723,47.2472371
-119.8522734,47.2473581
-119.8522332,47.2473668
-119.85223,47.2472237
-119.8519876,47.2472262
-119.8519909,47.2473694
-119.8519499,47.2473682
-119.8517014,47.2473675
-119.8517022,47.2472261
-119.8519507,47.2472268
-119.8516582,47.247396
-119.8515739,47.2473951
-119.8515734,47.2474156
-119.8514864,47.2474147
-119.8514869,47.2473933
-119.8514088,47.2473925
-119.8514123,47.2472337
-119.8516618,47.2472363
-119.8513436,47.2472473
-119.8513464,47.2474079
-119.8512535,47.2474086
-119.8512531,47.2473852
-119.8511364,47.2473862
-119.8511339,47.247249
-119.8510703,47.2473882
-119.8508887,47.2473892
-119.8508868,47.2472373
-119.8510684,47.2472362
-119.8508182,47.2473703
-119.8506394,47.2473718
-119.850637,47.2472311
-119.8508158,47.2472297
-119.8504956,47.2473853
-119.8504323,47.2473857
-119.8504325,47.2474049
-119.8503592,47.2474053
-119.8503589,47.2473809
-119.8502964,47.2473813
-119.8502944,47.2472242
-119.8504936,47.2472231
-119.8502619,47.2473752
-119.8500727,47.2473757
-119.8500719,47.2472296
-119.8502611,47.2472291
-119.8499649,47.2473964
-119.8497917,47.2473986
-119.8497878,47.2472546
-119.8498592,47.2472537
-119.8498586,47.2472323
-119.8499604,47.2472311
-119.849699,47.2472283
-119.8497024,47.2474136
-119.8496223,47.2474143
-119.8496216,47.2473782
-119.8494751,47.2473794
-119.8494724,47.2472302
-119.8494273,47.2472336
-119.8494258,47.2473802
-119.8492109,47.2473791
-119.8492124,47.2472326
-119.8490973,47.2472355
-119.8490967,47.2473797
-119.8489173,47.2473794
-119.8489178,47.2472352
-119.8487717,47.247239
-119.8487732,47.2473935
-119.8486009,47.2473942
-119.8485994,47.2472398
-119.8525162,47.2469216
-119.8523055,47.2469221
-119.8523045,47.2467517
-119.8523688,47.2467515
-119.8523687,47.2467402
-119.8524344,47.24674
-119.8524345,47.2467539
-119.8525152,47.2467536
-119.8522153,47.246922
-119.8519862,47.2469231
-119.8519845,47.246764400000004
-119.8520275,47.2467642
-119.8520273,47.2467489
-119.852085,47.2467486
-119.8520852,47.2467661
-119.8521698,47.2467657
-119.8521708,47.2468531
-119.8522145,47.2468529
-119.8519386,47.2467653
-119.8519432,47.2469316
-119.8517684,47.2469339
-119.8517637,47.2467676
-119.8516701,47.246763
-119.8516716,47.2469332
-119.8515044,47.2469338
-119.851504,47.2468853
-119.8514175,47.2468856
-119.8514164,47.246764
-119.8513518,47.2469373
-119.8513484,47.246771
-119.8511594,47.2467728
-119.8511628,47.246939
-119.851079,47.2467874
-119.8510806,47.2469435
-119.8508717,47.2469445
-119.8508702,47.2467884
-119.850818,47.2467845
-119.8508159,47.2469421
-119.8506164,47.2469409
-119.8506184,47.2467833
-119.8505152,47.2467715
-119.850519,47.2469336
-119.8503496,47.2469354
-119.8503457,47.2467734
-119.8502393,47.2467937
-119.8502417,47.2469111
-119.8501649,47.2469118
-119.8501655,47.2469393
-119.8500859,47.2469401
-119.8500855,47.2469212
-119.8500127,47.2469219
-119.8500101,47.246796
-119.8499322,47.2469373
-119.8499281,47.246779600000004
-119.8497168,47.2467822
-119.8497209,47.2469398
-119.8496877,47.2469378
-119.849687,47.2467856
-119.8494853,47.2467861
-119.849486,47.2469382
-119.849411,47.2469378
-119.8494144,47.2468633
-119.8493467,47.2468619
-119.8493497,47.2467949
-119.8491743,47.2467913
-119.849168,47.2469328
-119.8490695,47.2469448
-119.8490669,47.2467781
-119.8490013,47.2467785
-119.8490008,47.2467502
-119.8489065,47.2467508
-119.848907,47.2467833
-119.8488426,47.2467837
-119.8488443,47.2468973
-119.848926,47.2468968
-119.8489268,47.2469459
-119.8487703,47.246787
-119.8487711,47.246835
-119.8488119,47.2468347
-119.8488132,47.2469094
-119.8487614,47.2469098
-119.8487617,47.2469243
-119.8486995,47.2469248
-119.8486998,47.2469392
-119.8485581,47.2469405
-119.8485552,47.2467926
-119.8486158,47.246792
-119.8486263,47.2467718
-119.8487113,47.2467711
-119.8487116,47.2467875
-119.8524982,47.2464763
-119.8524998,47.2463012
-119.8523813,47.2463007
-119.852381,47.2463289
-119.8522872,47.2463285
-119.8522861,47.246452
-119.8523929,47.2464524
-119.8523927,47.2464758
-119.8521961,47.2464913
-119.8521929,47.2463014
-119.851985,47.246303
-119.8519875,47.2464501
-119.8520408,47.2464497
-119.8520415,47.2464925
-119.8519309,47.2464553
-119.8519332,47.2462963
-119.8518278,47.2462956
-119.8518274,47.2463248
-119.8517028,47.246324
-119.8517009,47.2464538
-119.8516609,47.2464521
-119.8516585,47.2463277
-119.8515776,47.2463285
-119.8515769,47.2462946
-119.8514557,47.2462958
-119.8514588,47.2464539
-119.8513681,47.2464703
-119.8513641,47.2463044
-119.8511792,47.2463064
-119.8511824,47.2464417
-119.851289,47.2464405
-119.8512897,47.2464712
-119.8510875,47.2464443
-119.8510903,47.2463119
-119.8508639,47.2463097
-119.8508605,47.2464742
-119.8509432,47.246475
-119.8509439,47.2464429
-119.8508252,47.2464737
-119.8508206,47.2462966
-119.8507034,47.246298
-119.8507039,47.2463203
-119.8505626,47.246322
-119.850566,47.246454
-119.8507379,47.2464519
-119.8507385,47.2464747
-119.8505379,47.2463721
-119.8505358,47.246308
-119.8502673,47.246312
-119.8502731,47.246492
-119.8504294,47.2464896
-119.8504281,47.246448
-119.8504918,47.2464471
-119.8504895,47.2463728
-119.8502435,47.2463107
-119.8499951,47.2463161
-119.8500002,47.2464231
-119.8500813,47.2464213
-119.8500828,47.2464523
-119.8501316,47.2464513
-119.8501323,47.2464651
-119.8502069,47.2464635
-119.850206,47.2464451
-119.8502498,47.2464441
-119.8499748,47.2463081
-119.8499754,47.2463814
-119.849925,47.2463816
-119.8499255,47.2464497
-119.8497162,47.2464505
-119.8497151,47.2463091
-119.8496891,47.2463034
-119.8496984,47.2464557
-119.8496717,47.2464564
-119.8496733,47.2464818
-119.8495897,47.246484100000004
-119.8495877,47.2464511
-119.8495021,47.2464535
-119.8494966,47.2463637
-119.8494507,47.246365
-119.8494474,47.2463102
-119.8494014,47.2464413
-119.8491386,47.2464433
-119.8491365,47.2463145
-119.8493993,47.2463125
-119.849089,47.2463115
-119.8490885,47.2464576
-119.8489169,47.2464574
-119.8489173,47.2463113
-119.8488619,47.2463194
-119.8488587,47.2464483
-119.8485962,47.2464453
-119.8485994,47.2463163
-119.8525378,47.2460066
-119.8525354,47.2458059
-119.8523272,47.2458071
-119.8523282,47.2458892
-119.8522608,47.2458895
-119.8522618,47.2459756
-119.8523301,47.2459752
-119.8523305,47.2460077
-119.8522119,47.2458619
-119.8520113,47.2458679
-119.8520176,47.2459654
-119.8521006,47.2459629
-119.8521036,47.2460087
